Time;Atm_pressure;Temperature;Humidity;Displacement
2017-05-09 22:00;1015.27001953;1.45000005;94.02999878;0
2017-05-09 22:15;1015.27001953;1.08000004;94.52999878;-0.0299410767706405
2017-05-09 22:30;1015.27001953;1.01999998;95.25;-0.00278162094388534
2017-05-09 22:45;1015.34997559;1.12;96.12000275;0.0592880341039148
2017-05-09 23:00;1015.27001953;0.92000002;96.33000183;0.0360594953472102
2017-05-09 23:15;1015.04998779;0.94999999;97.37000275;0.0827112932167964
2017-05-09 23:30;1014.9699707;0.37;97.65000153;0.00662720650436199
2017-05-09 23:45;1014.9699707;0.47999999;96.90000153;-0.0135844820816899
2017-05-10 00:00;1014.75;0.34999999;96.09999847;-0.0798570520949085
2017-05-10 00:15;1014.75;-0.17;96.41999817;-0.134763131931869
2017-05-10 00:30;1014.67999268;-0.23;96.80000305;-0.128113608573067
2017-05-10 00:45;1014.67999268;-0.40000001;97.55000305;-0.11591336228431
2017-05-10 01:00;1014.67999268;-0.38;96.83000183;-0.146116300323115
2017-05-10 01:15;1014.67999268;-0.38;96.33000183;-0.168894302428185
2017-05-10 01:30;1014.67999268;-0.41999999;95.68000031;-0.20347002031604
2017-05-10 01:45;1014.59997559;-0.64999998;96.41999817;-0.201842030512807
2017-05-10 02:00;1014.45001221;-0.56999999;96.90000153;-0.176960966103337
2017-05-10 02:15;1014.59997559;-0.47999999;96.12000275;-0.194432733432606
2017-05-10 02:30;1014.45001221;-0.40000001;96.12000275;-0.190977687539366
2017-05-10 02:45;1014.45001221;-0.56999999;95.83000183;-0.225100883742321
2017-05-10 03:00;1014.38000488;-1.04999995;97.19999695;-0.22484411909408
2017-05-10 03:15;1014.45001221;-1.04999995;96.25;-0.263200845330985
2017-05-10 03:30;1014.45001221;-1.20000005;96.59999847;-0.26509867588608
2017-05-10 03:45;1014.67999268;-0.77999997;97.15000153;-0.181674060728483
2017-05-10 04:00;1014.59997559;-0.30000001;96.69999695;-0.14526163454719
2017-05-10 04:15;1014.67999268;-0.28;96.91999817;-0.129111724025378
2017-05-10 04:30;1014.59997559;-0.47999999;96.87999725;-0.16003716244726
2017-05-10 04:45;1014.67999268;0.47999999;96.87999725;-0.0271227672849577
2017-05-10 05:00;1014.45001221;0.18000001;95.75;-0.132733593249718
2017-05-10 05:15;1014.67999268;0.85000002;96.40000153;0.00352811793093366
2017-05-10 05:30;1014.67999268;2.4000001;95.91999817;0.230628624104128
2017-05-10 05:45;1014.59997559;3.52999997;93.59999847;0.303598107546627
2017-05-10 06:00;1014.45001221;4.46999979;91.69999695;0.367373623155217
2017-05-10 06:15;1014.38000488;5.30000019;90.77999878;0.479516199975379
2017-05-10 06:30;1014.38000488;6.32999992;84.30000305;0.260856188347901
2017-05-10 06:45;1014.29998779;6.69999981;81.02999878;0.102959047913366
2017-05-10 07:00;1014.15002441;7.55000019;67.94999695;-0.708208244007807
2017-05-10 07:15;1014.15002441;7.94999981;64.40000153;-0.916550294118601
2017-05-10 07:30;1013.92999268;8.81999969;63.77999878;-0.838371772974597
2017-05-10 07:45;1013.84997559;8.17000008;60.79999924;-1.17720437698259
2017-05-10 08:00;1013.63000488;8.52000046;58.66999817;-1.30750675053483
2017-05-10 08:15;1013.63000488;8.22999954;50.40000153;-1.99479137327617
2017-05-10 08:30;1013.63000488;8.44999981;49.5;-2.04650397967151
2017-05-10 08:45;1013.47998047;9.02999973;53.18000031;-1.69636538591164
2017-05-10 09:00;1013.47998047;8.72999954;52.81999969;-1.75902373089209
2017-05-10 09:15;1013.25;9.72000027;52.93000031;-1.64531938547527
2017-05-10 09:30;1013.25;9.56999969;47.79999924;-2.10043441876767
2017-05-10 09:45;1013.02001953;9.22999954;47.45000076;-2.17063425317532
2017-05-10 10:00;1012.95001221;9.77999973;47.29999924;-2.13598754969096
2017-05-10 10:15;1012.65002441;10.06999969;45.52999878;-2.27579173295865
2017-05-10 10:30;1012.42999268;10.85000038;46.95000076;-2.08049987333231
2017-05-10 10:45;1012.34997559;10.5;41.27999878;-2.63123600526599
2017-05-10 11:00;1012.20001221;10.56999969;42.45000076;-2.52662076193319
2017-05-10 11:15;1012.42999268;9.81999969;46.25;-2.24475194656362
2017-05-10 11:30;1012.20001221;10.14999962;42.43000031;-2.56075473603652
